ID,Region,Year,Gini Index
17319,Piracanjuba - GO,1991,0.6387
17320,Piranhas - GO,1991,0.6426
17321,Pirenópolis - GO,1991,0.5198
17322,Pires do Rio - GO,1991,0.5976
17323,Planaltina - GO,1991,0.4995
17324,Pontalina - GO,1991,0.6241
17325,Porangatu - GO,1991,0.5793
17326,Portelândia - GO,1991,0.526
17327,Posse - GO,1991,0.6283
17328,Quirinópolis - GO,1991,0.5978
17329,Rialma - GO,1991,0.5942
17330,Rianápolis - GO,1991,0.6434
17331,Rio Quente - GO,1991,0.5397
17332,Rio Verde - GO,1991,0.6293
17333,Rubiataba - GO,1991,0.6107
17334,Sanclerlândia - GO,1991,0.5953
17335,Santa Bárbara de Goiás - GO,1991,0.5168
17336,Santa Cruz de Goiás - GO,1991,0.5797
17337,Santa Fé de Goiás - GO,1991,0.5583
17338,Santa Helena de Goiás - GO,1991,0.552
17339,Santa Isabel - GO,1991,0.5066
17340,Santa Rita do Araguaia - GO,1991,0.6648
17341,Santa Rosa de Goiás - GO,1991,0.55
17342,Santa Tereza de Goiás - GO,1991,0.5892
17343,Santa Terezinha de Goiás - GO,1991,0.5992
17344,Santo Antônio do Descoberto - GO,1991,0.4616
17345,São Domingos - GO,1991,0.545
17346,São Francisco de Goiás - GO,1991,0.5439
17347,São João d'Aliança - GO,1991,0.5623
17348,São João da Paraúna - GO,1991,0.5848
17349,São Luís de Montes Belos - GO,1991,0.5882
17350,São Luíz do Norte - GO,1991,0.6799
17351,São Miguel do Araguaia - GO,1991,0.6835
17352,São Miguel do Passa Quatro - GO,1991,0.5042
17353,São Simão - GO,1991,0.5947
17354,Senador Canedo - GO,1991,0.4389
17355,Serranópolis - GO,1991,0.542
17356,Silvânia - GO,1991,0.6326
17357,Simolândia - GO,1991,0.4583
17358,Sítio d'Abadia - GO,1991,0.555
17359,Taquaral de Goiás - GO,1991,0.5417
17360,Teresina de Goiás - GO,1991,0.5675
17361,Três Ranchos - GO,1991,0.4671
17362,Trindade - GO,1991,0.52
17363,Trombas - GO,1991,0.4952
17364,Turvânia - GO,1991,0.5726
17365,Turvelândia - GO,1991,0.4587
17366,Uruaçu - GO,1991,0.6113
17367,Uruana - GO,1991,0.6082
17368,Urutaí - GO,1991,0.5229
17369,Varjão - GO,1991,0.5352
17370,Vianópolis - GO,1991,0.6623
17371,Vicentinópolis - GO,1991,0.5927
17372,Brasil,1991,0.6366
17373,Pernambuco,1991,0.6597
17374,Abreu e Lima - PE,1991,0.5085
17375,Afogados da Ingazeira - PE,1991,0.5986
17376,Afrânio - PE,1991,0.4564
17377,Agrestina - PE,1991,0.4996
17378,Água Preta - PE,1991,0.4595
17379,Águas Belas - PE,1991,0.524
17380,Alagoinha - PE,1991,0.5261
17381,Aliança - PE,1991,0.5062
17382,Altinho - PE,1991,0.5145
17383,Amaraji - PE,1991,0.5091
17384,Angelim - PE,1991,0.5719
17385,Araripina - PE,1991,0.567
17386,Arcoverde - PE,1991,0.6007
17387,Barra de Guabiraba - PE,1991,0.4587
17388,Barreiros - PE,1991,0.5169
17389,Belém de Maria - PE,1991,0.5455
17390,Belém de São Francisco - PE,1991,0.5351
17391,Belo Jardim - PE,1991,0.5549
17392,Betânia - PE,1991,0.5177
17393,Bezerros - PE,1991,0.5408
17394,Bodocó - PE,1991,0.5483
17395,Bom Conselho - PE,1991,0.6217
17396,Bom Jardim - PE,1991,0.4379
17397,Bonito - PE,1991,0.57
17398,Brejão - PE,1991,0.4585
17399,Brejinho - PE,1991,0.6098
17400,Brejo da Madre de Deus - PE,1991,0.4836
17401,Buenos Aires - PE,1991,0.4456
17402,Buíque - PE,1991,0.515
17403,Cabo de Santo Agostinho - PE,1991,0.5235
17404,Cabrobó - PE,1991,0.5295
17405,Cachoeirinha - PE,1991,0.5217
17406,Caetés - PE,1991,0.4462
17407,Calçado - PE,1991,0.4905
17408,Calumbi - PE,1991,0.5074
17409,Camaragibe - PE,1991,0.5627
17410,Camocim de São Félix - PE,1991,0.5452
17411,Camutanga - PE,1991,0.5657
17412,Canhotinho - PE,1991,0.4923
17413,Capoeiras - PE,1991,0.5006
17414,Carnaíba - PE,1991,0.5064
17415,Carpina - PE,1991,0.588
17416,Caruaru - PE,1991,0.6053
17417,Catende - PE,1991,0.5423
17418,Cedro - PE,1991,0.4673
17419,Chã de Alegria - PE,1991,0.4727
17420,Chã Grande - PE,1991,0.5295
17421,Condado - PE,1991,0.5706
17422,Correntes - PE,1991,0.5867
17423,Cortês - PE,1991,0.4832
17424,Cumaru - PE,1991,0.4299
17425,Cupira - PE,1991,0.4858
17426,Custódia - PE,1991,0.5568
17427,Escada - PE,1991,0.5407
17428,Exu - PE,1991,0.5228
17429,Feira Nova - PE,1991,0.5158
17430,Fernando de Noronha - PE,1991,0.446
17431,Ferreiros - PE,1991,0.5224
17432,Flores - PE,1991,0.5053
17433,Floresta - PE,1991,0.5266
17434,Frei Miguelinho - PE,1991,0.4734
17435,Gameleira - PE,1991,0.4765
17436,Garanhuns - PE,1991,0.6171
17437,Glória do Goitá - PE,1991,0.4606
17438,Goiana - PE,1991,0.5857
17439,Granito - PE,1991,0.456
17440,Gravatá - PE,1991,0.5127
17441,Iati - PE,1991,0.41
17442,Ibimirim - PE,1991,0.5074
17443,Ibirajuba - PE,1991,0.5898
17444,Igarassu - PE,1991,0.5748
17445,Iguaraci - PE,1991,0.5266
17446,Inajá - PE,1991,0.4706
17447,Ingazeira - PE,1991,0.5091
17448,Ipojuca - PE,1991,0.4809
17449,Ipubi - PE,1991,0.5088
17450,Itacuruba - PE,1991,0.4614
17451,Itaíba - PE,1991,0.5441
17452,Itamaracá - PE,1991,0.5814
17453,Itambé - PE,1991,0.5721
17454,Itapetim - PE,1991,0.6732
17455,Itapissuma - PE,1991,0.5737
17456,Itaquitinga - PE,1991,0.4971
17457,Jaboatão dos Guararapes - PE,1991,0.6341
17458,Jataúba - PE,1991,0.5002
17459,João Alfredo - PE,1991,0.4784
17460,Joaquim Nabuco - PE,1991,0.4886
17461,Jupi - PE,1991,0.4981
17462,Jurema - PE,1991,0.5027
17463,Lagoa do Itaenga - PE,1991,0.4534
17464,Lagoa do Ouro - PE,1991,0.5254
17465,Lagoa dos Gatos - PE,1991,0.4371
17466,Lajedo - PE,1991,0.6343
17467,Limoeiro - PE,1991,0.5859
17468,Macaparana - PE,1991,0.5693
17469,Machados - PE,1991,0.5174
17470,Maraial - PE,1991,0.4347
17471,Mirandiba - PE,1991,0.5113
17472,Moreilândia - PE,1991,0.4864
17473,Moreno - PE,1991,0.5107
17474,Nazaré da Mata - PE,1991,0.6078
17475,Olinda - PE,1991,0.6189
17476,Orobó - PE,1991,0.4527
17477,Orocó - PE,1991,0.4116
17478,Ouricuri - PE,1991,0.6097
17479,Palmares - PE,1991,0.5501
17480,Palmeirina - PE,1991,0.5111
17481,Panelas - PE,1991,0.4548
17482,Paranatama - PE,1991,0.6115
17483,Parnamirim - PE,1991,0.5116
17484,Passira - PE,1991,0.4056
17485,Paudalho - PE,1991,0.4987
17486,Paulista - PE,1991,0.5588
17487,Pedra - PE,1991,0.5287
17488,Pesqueira - PE,1991,0.5853
17489,Petrolândia - PE,1991,0.5196
17490,Petrolina - PE,1991,0.6146
17491,Poção - PE,1991,0.5003
17492,Pombos - PE,1991,0.5125
17493,Primavera - PE,1991,0.4155
17494,Quipapá - PE,1991,0.4869
17495,Recife - PE,1991,0.6793
17496,Riacho das Almas - PE,1991,0.5151
17497,Ribeirão - PE,1991,0.5253
17498,Rio Formoso - PE,1991,0.4899
17499,Sairé - PE,1991,0.4656
17500,Salgadinho - PE,1991,0.4478
17501,Salgueiro - PE,1991,0.5825
17502,Saloá - PE,1991,0.4978
17503,Sanharó - PE,1991,0.5504
17504,Santa Cruz do Capibaribe - PE,1991,0.5649
17505,Santa Maria da Boa Vista - PE,1991,0.4599
17506,Santa Maria do Cambucá - PE,1991,0.481
17507,Santa Terezinha - PE,1991,0.4942
17508,São Benedito do Sul - PE,1991,0.4405
17509,São Bento do Una - PE,1991,0.5711
17510,São Caitano - PE,1991,0.5005
17511,São João - PE,1991,0.4664
17512,São Joaquim do Monte - PE,1991,0.5178
17513,São José da Coroa Grande - PE,1991,0.5967
17514,São José do Belmonte - PE,1991,0.5693
17515,São José do Egito - PE,1991,0.6025
17516,São Lourenço da Mata - PE,1991,0.5428
17517,São Vicente Ferrer - PE,1991,0.5691
17518,Serra Talhada - PE,1991,0.5979
17519,Serrita - PE,1991,0.5334
17520,Sertânia - PE,1991,0.504
17521,Sirinhaém - PE,1991,0.4864
17522,Solidão - PE,1991,0.5192
17523,Surubim - PE,1991,0.519
17524,Tabira - PE,1991,0.5667
17525,Tacaimbó - PE,1991,0.457
17526,Tacaratu - PE,1991,0.551
17527,Taquaritinga do Norte - PE,1991,0.4784
17528,Terezinha - PE,1991,0.5148
17529,Terra Nova - PE,1991,0.5084
17530,Timbaúba - PE,1991,0.5948
17531,Toritama - PE,1991,0.5205
17532,Tracunhaém - PE,1991,0.4524
17533,Trindade - PE,1991,0.505
17534,Triunfo - PE,1991,0.5476
17535,Tupanatinga - PE,1991,0.4578
17536,Tuparetama - PE,1991,0.6161
17537,Venturosa - PE,1991,0.528
17538,Verdejante - PE,1991,0.4634
17539,Vertentes - PE,1991,0.5491
17540,Vicência - PE,1991,0.55
17541,Vitória de Santo Antão - PE,1991,0.5711
17542,Brasil,1991,0.6366
17543,Espírito Santo,1991,0.6115
17544,Afonso Cláudio - ES,1991,0.5817
17545,Água Doce do Norte - ES,1991,0.4763
17546,Águia Branca - ES,1991,0.6047
17547,Alegre - ES,1991,0.6023
17548,Alfredo Chaves - ES,1991,0.5267
17549,Alto Rio Novo - ES,1991,0.5172
17550,Anchieta - ES,1991,0.5664
17551,Apiacá - ES,1991,0.5653
17552,Aracruz - ES,1991,0.5993
17553,Atilio Vivacqua - ES,1991,0.5069
17554,Baixo Guandu - ES,1991,0.5657
17555,Barra de São Francisco - ES,1991,0.5815
17556,Boa Esperança - ES,1991,0.5813
17557,Bom Jesus do Norte - ES,1991,0.5875
17558,Cachoeiro de Itapemirim - ES,1991,0.5825
17559,Cariacica - ES,1991,0.5163
17560,Castelo - ES,1991,0.5974
17561,Colatina - ES,1991,0.578
17562,Conceição da Barra - ES,1991,0.5769
17563,Conceição do Castelo - ES,1991,0.5582
17564,Divino de São Lourenço - ES,1991,0.4422
17565,Domingos Martins - ES,1991,0.5576
17566,Dores do Rio Preto - ES,1991,0.5299
17567,Ecoporanga - ES,1991,0.6099
17568,Fundão - ES,1991,0.6049
17569,Guaçuí - ES,1991,0.5872
17570,Guarapari - ES,1991,0.5847
17571,Ibatiba - ES,1991,0.5334
17572,Ibiraçu - ES,1991,0.5779
17573,Ibitirama - ES,1991,0.4962
17574,Iconha - ES,1991,0.5417
17575,Itaguaçu - ES,1991,0.5431
17576,Itapemirim - ES,1991,0.5642
17577,Itarana - ES,1991,0.6326
17578,Iúna - ES,1991,0.5361
17579,Jaguaré - ES,1991,0.6868
17580,Jerônimo Monteiro - ES,1991,0.5791
17581,João Neiva - ES,1991,0.5476
17582,Laranja da Terra - ES,1991,0.6072
17583,Linhares - ES,1991,0.6099
17584,Mantenópolis - ES,1991,0.6067
17585,Marilândia - ES,1991,0.5706
17586,Mimoso do Sul - ES,1991,0.5737
17587,Montanha - ES,1991,0.6092
17588,Mucurici - ES,1991,0.5965
17589,Muniz Freire - ES,1991,0.525
17590,Muqui - ES,1991,0.5798
17591,Nova Venécia - ES,1991,0.599
17592,Pancas - ES,1991,0.5514
17593,Pedro Canário - ES,1991,0.5963
17594,Pinheiros - ES,1991,0.5992
17595,Piúma - ES,1991,0.5693
17596,Presidente Kennedy - ES,1991,0.5155
17597,Rio Bananal - ES,1991,0.5589
17598,Rio Novo do Sul - ES,1991,0.5651
17599,Santa Leopoldina - ES,1991,0.5366
17600,Santa Maria de Jetibá - ES,1991,0.6311
17601,Santa Teresa - ES,1991,0.5701
17602,São Gabriel da Palha - ES,1991,0.5959
17603,São José do Calçado - ES,1991,0.5501
17604,São Mateus - ES,1991,0.6037
17605,Serra - ES,1991,0.5254
17606,Vargem Alta - ES,1991,0.5
17607,Venda Nova do Imigrante - ES,1991,0.609
17608,Viana - ES,1991,0.4724
17609,Vila Velha - ES,1991,0.5576
17610,Vitória - ES,1991,0.5967
17611,Brasil,1991,0.6366
17612,Maranhão,1991,0.6012
17613,Açailândia - MA,1991,0.5449
17614,Afonso Cunha - MA,1991,0.4436
17615,Alcântara - MA,1991,0.5014
17616,Aldeias Altas - MA,1991,0.4926
17617,Altamira do Maranhão - MA,1991,0.4479
17618,Alto Parnaíba - MA,1991,0.5856
17619,Amarante do Maranhão - MA,1991,0.65
17620,Anajatuba - MA,1991,0.4554
17621,Anapurus - MA,1991,0.4806
17622,Araioses - MA,1991,0.3898
17623,Arame - MA,1991,0.5321
17624,Arari - MA,1991,0.5639
17625,Axixá - MA,1991,0.4743
17626,Bacabal - MA,1991,0.555
17627,Bacuri - MA,1991,0.4782
17628,Balsas - MA,1991,0.5895
17629,Barão de Grajaú - MA,1991,0.4949
17630,Barra do Corda - MA,1991,0.6416
17631,Barreirinhas - MA,1991,0.4724
17632,Benedito Leite - MA,1991,0.5324
17633,Bequimão - MA,1991,0.409
17634,Bom Jardim - MA,1991,0.6191
17635,Brejo - MA,1991,0.529
17636,Buriti - MA,1991,0.4032
17637,Buriti Bravo - MA,1991,0.5483
17638,Cajapió - MA,1991,0.3364
17639,Cajari - MA,1991,0.3567
17640,Cândido Mendes - MA,1991,0.4767
17641,Cantanhede - MA,1991,0.4585
17642,Carolina - MA,1991,0.5773
17643,Carutapera - MA,1991,0.3969
17644,Caxias - MA,1991,0.545
17645,Cedral - MA,1991,0.4169
17646,Chapadinha - MA,1991,0.5106
17647,Codó - MA,1991,0.5274
17648,Coelho Neto - MA,1991,0.5383
17649,Colinas - MA,1991,0.4906
17650,Coroatá - MA,1991,0.4959
17651,Cururupu - MA,1991,0.4867
17652,Dom Pedro - MA,1991,0.5834
17653,Duque Bacelar - MA,1991,0.5628
17654,Esperantinópolis - MA,1991,0.4816
17655,Estreito - MA,1991,0.553
17656,Fortaleza dos Nogueiras - MA,1991,0.6437
17657,Fortuna - MA,1991,0.4839
17658,Godofredo Viana - MA,1991,0.4762
17659,Gonçalves Dias - MA,1991,0.6669
17660,Governador Archer - MA,1991,0.5782
17661,Governador Eugênio Barros - MA,1991,0.5654
17662,Graça Aranha - MA,1991,0.4188
17663,Grajaú - MA,1991,0.4885
17664,Guimarães - MA,1991,0.5101
17665,Humberto de Campos - MA,1991,0.5499
17666,Icatu - MA,1991,0.3294
17667,Igarapé Grande - MA,1991,0.4727
17668,Imperatriz - MA,1991,0.6268
17669,Itapecuru Mirim - MA,1991,0.4968
17670,João Lisboa - MA,1991,0.4597
17671,Joselândia - MA,1991,0.4837
17672,Lago da Pedra - MA,1991,0.4882
17673,Lago do Junco - MA,1991,0.4878
17674,Lago Verde - MA,1991,0.3769
17675,Lima Campos - MA,1991,0.4569
17676,Loreto - MA,1991,0.4962
17677,Luís Domingues - MA,1991,0.4832
17678,Magalhães de Almeida - MA,1991,0.4777
17679,Mata Roma - MA,1991,0.4938
17680,Matinha - MA,1991,0.4501
17681,Matões - MA,1991,0.479
17682,Mirador - MA,1991,0.487
17683,Miranda do Norte - MA,1991,0.4828
17684,Mirinzal - MA,1991,0.4357
17685,Monção - MA,1991,0.3634
17686,Montes Altos - MA,1991,0.4772
17687,Morros - MA,1991,0.4378
17688,Nina Rodrigues - MA,1991,0.4274
17689,Nova Iorque - MA,1991,0.4579
17690,Olho d'Água das Cunhãs - MA,1991,0.468
17691,Paço do Lumiar - MA,1991,0.5177
17692,Palmeirândia - MA,1991,0.4805
17693,Paraibano - MA,1991,0.4949
17694,Parnarama - MA,1991,0.4746
17695,Passagem Franca - MA,1991,0.534
17696,Pastos Bons - MA,1991,0.4997
17697,Paulo Ramos - MA,1991,0.5025
17698,Pedreiras - MA,1991,0.5575
17699,Penalva - MA,1991,0.39
17700,Peri Mirim - MA,1991,0.4718
17701,Pindaré Mirim - MA,1991,0.5376
17702,Pinheiro - MA,1991,0.5561
17703,Pio XII - MA,1991,0.4329
17704,Pirapemas - MA,1991,0.3672
17705,Poção de Pedras - MA,1991,0.4608
17706,Porto Franco - MA,1991,0.5496
17707,Presidente Dutra - MA,1991,0.5686
17708,Presidente Juscelino - MA,1991,0.4531
17709,Presidente Vargas - MA,1991,0.4037
17710,Primeira Cruz - MA,1991,0.5556
17711,Riachão - MA,1991,0.5764
17712,Rosário - MA,1991,0.485
17713,Sambaíba - MA,1991,0.5848
17714,Santa Helena - MA,1991,0.4342
17715,Santa Inês - MA,1991,0.5671
17716,Santa Luzia - MA,1991,0.5126
17717,Santa Luzia do Paruá - MA,1991,0.4585
17718,Santa Quitéria do Maranhão - MA,1991,0.4432
17719,Santa Rita - MA,1991,0.5506
17720,Santo Antônio dos Lopes - MA,1991,0.4615
17721,São Benedito do Rio Preto - MA,1991,0.4161
17722,São Bento - MA,1991,0.4478
17723,São Bernardo - MA,1991,0.5007
17724,São Domingos do Maranhão - MA,1991,0.4928
17725,São Félix de Balsas - MA,1991,0.4275
17726,São Francisco do Maranhão - MA,1991,0.3612
17727,São João Batista - MA,1991,0.4515
17728,São João dos Patos - MA,1991,0.5295
17729,São José de Ribamar - MA,1991,0.5501
17730,São Luís - MA,1991,0.6269
17731,São Luís Gonzaga do Maranhão - MA,1991,0.453
17732,São Mateus do Maranhão - MA,1991,0.4116
17733,São Raimundo das Mangabeiras - MA,1991,0.6208
17734,São Vicente Ferrer - MA,1991,0.3908
17735,Sítio Novo - MA,1991,0.5235
17736,Sucupira do Norte - MA,1991,0.4911
17737,Tasso Fragoso - MA,1991,0.6051
17738,Timbiras - MA,1991,0.4592
17739,Timon - MA,1991,0.4948
17740,Tuntum - MA,1991,0.5694
17741,Turiaçu - MA,1991,0.4514
17742,Tutóia - MA,1991,0.5038
17743,Urbano Santos - MA,1991,0.4976
17744,Vargem Grande - MA,1991,0.5631
17745,Viana - MA,1991,0.4865
17746,Vitória do Mearim - MA,1991,0.4732
17747,Vitorino Freire - MA,1991,0.5274
17748,Zé Doca - MA,1991,0.4866
17749,Brasil,1991,0.6366
17750,Mato Grosso,1991,0.6005
17751,Acorizal - MT,1991,0.5647
17752,Água Boa - MT,1991,0.5569
17753,Alta Floresta - MT,1991,0.5542
17754,Alto Araguaia - MT,1991,0.635
17755,Alto Garças - MT,1991,0.608
17756,Alto Paraguai - MT,1991,0.5316
17757,Alto Taquari - MT,1991,0.5646
17758,Apiacás - MT,1991,0.5599
17759,Araguaiana - MT,1991,0.6011
17760,Araguainha - MT,1991,0.5558
17761,Araputanga - MT,1991,0.5591
17762,Arenápolis - MT,1991,0.5172
17763,Aripuanã - MT,1991,0.6307
17764,Barão de Melgaço - MT,1991,0.4525
17765,Barra do Bugres - MT,1991,0.5929
17766,Barra do Garças - MT,1991,0.5958
17767,Brasnorte - MT,1991,0.5221
17768,Cáceres - MT,1991,0.5516
17769,Campinápolis - MT,1991,0.6281
17770,Campo Novo do Parecis - MT,1991,0.5559
17771,Campo Verde - MT,1991,0.6083
17772,Canarana - MT,1991,0.6144
17773,Castanheira - MT,1991,0.552
17774,Chapada dos Guimarães - MT,1991,0.5564
17775,Cláudia - MT,1991,0.4387
17776,Cocalinho - MT,1991,0.5239
17777,Colíder - MT,1991,0.5705
17778,Comodoro - MT,1991,0.5698
17779,Cuiabá - MT,1991,0.6017
17780,Denise - MT,1991,0.4645
17781,Diamantino - MT,1991,0.657
17782,Dom Aquino - MT,1991,0.5093
17783,Figueirópolis D'Oeste - MT,1991,0.5196
17784,General Carneiro - MT,1991,0.5663
17785,Guarantã do Norte - MT,1991,0.6662
17786,Guiratinga - MT,1991,0.6297
17787,Indiavaí - MT,1991,0.6076
17788,Itaúba - MT,1991,0.5743
17789,Itiquira - MT,1991,0.5385
17790,Jaciara - MT,1991,0.5505
17791,Jangada - MT,1991,0.6754
17792,Jauru - MT,1991,0.4972
17793,Juara - MT,1991,0.5684
17794,Juína - MT,1991,0.5917
17795,Juruena - MT,1991,0.4569
17796,Juscimeira - MT,1991,0.5892
17797,Lucas do Rio Verde - MT,1991,0.6141
17798,Luciára - MT,1991,0.67
17799,Marcelândia - MT,1991,0.4675
17800,Matupá - MT,1991,0.6099
17801,Mirassol d'Oeste - MT,1991,0.5402
17802,Nobres - MT,1991,0.6701
17803,Nortelândia - MT,1991,0.4914
17804,Nossa Senhora do Livramento - MT,1991,0.5405
17805,Nova Brasilândia - MT,1991,0.4963
17806,Nova Canãa do Norte - MT,1991,0.5088
17807,Nova Mutum - MT,1991,0.5056
17808,Nova Olímpia - MT,1991,0.4694
17809,Nova Xavantina - MT,1991,0.6028
17810,Novo Horizonte do Norte - MT,1991,0.5331
17811,Novo São Joaquim - MT,1991,0.5143
17812,Paranaíta - MT,1991,0.7171
17813,Paranatinga - MT,1991,0.5449
17814,Pedra Preta - MT,1991,0.5393
17815,Peixoto de Azevedo - MT,1991,0.6174
17816,Poconé - MT,1991,0.5874
17817,Ponte Branca - MT,1991,0.7123
17818,Pontes e Lacerda - MT,1991,0.5303
17819,Porto Alegre do Norte - MT,1991,0.5641
17820,Porto dos Gaúchos - MT,1991,0.5268
17821,Porto Esperidião - MT,1991,0.5335
17822,Poxoréo - MT,1991,0.5304
17823,Primavera do Leste - MT,1991,0.5814
17824,Reserva do Cabaçal - MT,1991,0.5318
17825,Ribeirão Cascalheira - MT,1991,0.5835
17826,Rio Branco - MT,1991,0.6447
17827,Rondonópolis - MT,1991,0.6062
17828,Rosário Oeste - MT,1991,0.5283
17829,Salto do Céu - MT,1991,0.4656
17830,Santa Terezinha - MT,1991,0.6377
17831,Santo Antônio do Leverger - MT,1991,0.4874
17832,São Félix do Araguaia - MT,1991,0.6585
17833,São José do Rio Claro - MT,1991,0.5656
17834,São José dos Quatro Marcos - MT,1991,0.5359
17835,Sinop - MT,1991,0.5155
17836,Sorriso - MT,1991,0.575
17837,Tangará da Serra - MT,1991,0.5853
17838,Tapurah - MT,1991,0.5049
17839,Terra Nova do Norte - MT,1991,0.5767
17840,Tesouro - MT,1991,0.5112
17841,Torixoréu - MT,1991,0.5638
17842,Várzea Grande - MT,1991,0.5348
17843,Vera - MT,1991,0.5648
17844,Vila Bela da Santíssima Trindade - MT,1991,0.5688
17845,Vila Rica - MT,1991,0.7053
17846,Brasil,1991,0.6366
17847,Piauí,1991,0.6298
17848,Agricolândia - PI,1991,0.5088
17849,Água Branca - PI,1991,0.533
17850,Alagoinha do Piauí - PI,1991,0.564
17851,Alto Longá - PI,1991,0.5017
17852,Altos - PI,1991,0.5122
17853,Amarante - PI,1991,0.5008
17854,Angical do Piauí - PI,1991,0.5759
17855,Anísio de Abreu - PI,1991,0.4115
17856,Antônio Almeida - PI,1991,0.4564
17857,Aroazes - PI,1991,0.5087
17858,Arraial - PI,1991,0.5213
17859,Avelino Lopes - PI,1991,0.4696
17860,Barras - PI,1991,0.5287
17861,Barreiras do Piauí - PI,1991,0.562
17862,Barro Duro - PI,1991,0.5329
17863,Batalha - PI,1991,0.5064
17864,Beneditinos - PI,1991,0.5018
17865,Bertolínia - PI,1991,0.6113
17866,Bocaina - PI,1991,0.5062
17867,Bom Jesus - PI,1991,0.6503
17868,Buriti dos Lopes - PI,1991,0.4133
17869,Campinas do Piauí - PI,1991,0.4198
17870,Campo Maior - PI,1991,0.5334
17871,Canto do Buriti - PI,1991,0.5982
17872,Capitão de Campos - PI,1991,0.6113
17873,Caracol - PI,1991,0.5151
17874,Castelo do Piauí - PI,1991,0.5269
17875,Cocal - PI,1991,0.5299
17876,Conceição do Canindé - PI,1991,0.4709
17877,Corrente - PI,1991,0.6087
17878,Cristalândia do Piauí - PI,1991,0.4724
17879,Cristino Castro - PI,1991,0.6365
17880,Curimatá - PI,1991,0.5674
17881,Demerval Lobão - PI,1991,0.5125
17882,Dirceu Arcoverde - PI,1991,0.4629
17883,Dom Expedito Lopes - PI,1991,0.5362
17884,Dom Inocêncio - PI,1991,0.3862
17885,Domingos Mourão - PI,1991,0.5156
17886,Elesbão Veloso - PI,1991,0.4969
17887,Eliseu Martins - PI,1991,0.5065
17888,Esperantina - PI,1991,0.6187
17889,Flores do Piauí - PI,1991,0.5588
17890,Floriano - PI,1991,0.6217
17891,Francinópolis - PI,1991,0.4269
17892,Francisco Ayres - PI,1991,0.7653
17893,Francisco Santos - PI,1991,0.5377
17894,Fronteiras - PI,1991,0.6014
17895,Gilbués - PI,1991,0.4843
17896,Guadalupe - PI,1991,0.5955
17897,Hugo Napoleão - PI,1991,0.553
17898,Inhuma - PI,1991,0.6473
